Date,BIL,DBC,IAU,IEF,PDBC,SCHP,SHY,SLV,SPY,TIP,TLT,UUP,VNQ,VTIP,XLE
1993-05-10,,,,,,,,,0.002113985855,,,,,,
1993-05-11,,,,,,,,,0.004219520903,,,,,,
1993-05-12,,,,,,,,,-0.001400752533,,,,,,
1993-05-13,,,,,,,,,-0.01192154152,,,,,,
1993-05-14,,,,,,,,,-0.0007092695689,,,,,,
1993-05-17,,,,,,,,,0.003550835225,,,,,,
1993-05-18,,,,,,,,,-0.0007072616198,,,,,,
1993-05-19,,,,,,,,,0.02053807059,,,,,,
1993-05-20,,,,,,,,,0.002775768769,,,,,,
1993-05-21,,,,,,,,,-0.00899700645,,,,,,
1993-05-24,,,,,,,,,0.004190133639,,,,,,
1993-05-25,,,,,,,,,0.002086594924,,,,,,
1993-05-26,,,,,,,,,0.01249095946,,,,,,
1993-05-27,,,,,,,,,-0.003427247876,,,,,,
1993-05-28,,,,,,,,,-0.004814129057,,,,,,
1993-06-01,,,,,,,,,0.009675217448,,,,,,
1993-06-02,,,,,,,,,-0.001368885832,,,,,,
1993-06-03,,,,,,,,,-0.003427247876,,,,,,
1993-06-04,,,,,,,,,-0.003438194802,,,,,,
1993-06-07,,,,,,,,,-0.003450669419,,,,,,
1993-06-08,,,,,,,,,-0.009002621765,,,,,,
1993-06-09,,,,,,,,,0.003493685869,,,,,,
1993-06-10,,,,,,,,,0.0006963199594,,,,,,
1993-06-11,,,,,,,,,0.004175244274,,,,,,
1993-06-14,,,,,,,,,-0.001385576866,,,,,,
1993-06-15,,,,,,,,,-0.002082250112,,,,,,
1993-06-16,,,,,,,,,0.002086594924,,,,,,
1993-06-17,,,,,,,,,0.003469749465,,,,,,
1993-06-18,,,,,,,,,-0.00823520203,,,,,,
1993-06-21,,,,,,,,,0.002107059613,,,,,,
1993-06-22,,,,,,,,,0.0007007992014,,,,,,
1993-06-23,,,,,,,,,-0.009103932375,,,,,,
1993-06-24,,,,,,,,,0.01342732999,,,,,,
1993-06-25,,,,,,,,,-0.0006968407657,,,,,,
1993-06-28,,,,,,,,,0.01116553132,,,,,,
1993-06-29,,,,,,,,,-0.004831264656,,,,,,
1993-06-30,,,,,,,,,0,,,,,,
1993-07-01,,,,,,,,,-0.002773961455,,,,,,
1993-07-02,,,,,,,,,-0.005563738563,,,,,,
1993-07-06,,,,,,,,,-0.01048909451,,,,,,
1993-07-07,,,,,,,,,0.002826736641,,,,,,
1993-07-08,,,,,,,,,0.01127592905,,,,,,
1993-07-09,,,,,,,,,0.002787722809,,,,,,
1993-07-12,,,,,,,,,-0.0006954143922,,,,,,
1993-07-13,,,,,,,,,-0.0006952087147,,,,,,
1993-07-14,,,,,,,,,0.00347930528,,,,,,
1993-07-15,,,,,,,,,-0.004161438856,,,,,,
1993-07-16,,,,,,,,,-0.002785399904,,,,,,
1993-07-19,,,,,,,,,-0.0006977371556,,,,,,
1993-07-20,,,,,,,,,0.002795284291,,,,,,
1993-07-21,,,,,,,,,-0.0006973530147,,,,,,
1993-07-22,,,,,,,,,-0.006973325267,,,,,,
1993-07-23,,,,,,,,,0.004916008167,,,,,,
1993-07-26,,,,,,,,,0.005590799578,,,,,,
1993-07-27,,,,,,,,,-0.0006954143922,,,,,,
1993-07-28,,,,,,,,,-0.002086009264,,,,,,
1993-07-29,,,,,,,,,0.005574677778,,,,,,
1993-07-30,,,,,,,,,-0.005543773029,,,,,,
1993-08-02,,,,,,,,,0.002787722809,,,,,,
1993-08-03,,,,,,,,,0.0006941126916,,,,,,
1993-08-04,,,,,,,,,0,,,,,,
1993-08-05,,,,,,,,,-0.002082806638,,,,,,
1993-08-06,,,,,,,,,0.001392074827,,,,,,
1993-08-09,,,,,,,,,0.0055587209,,,,,,
1993-08-10,,,,,,,,,-0.000690732526,,,,,,
1993-08-11,,,,,,,,,0,,,,,,
1993-08-12,,,,,,,,,-0.002766363868,,,,,,
1993-08-13,,,,,,,,,0.001386713288,,,,,,
1993-08-16,,,,,,,,,0.005539934963,,,,,,
1993-08-17,,,,,,,,,0.003443895458,,,,,,
1993-08-18,,,,,,,,,0.005490655699,,,,,,
1993-08-19,,,,,,,,,0,,,,,,
1993-08-20,,,,,,,,,0.0006823208868,,,,,,
1993-08-23,,,,,,,,,-0.002046093051,,,,,,
1993-08-24,,,,,,,,,0.01093680311,,,,,,
1993-08-25,,,,,,,,,0.0006758618748,,,,,,
1993-08-26,,,,,,,,,0.0006758520907,,,,,,
1993-08-27,,,,,,,,,-0.0006753956231,,,,,,
1993-08-30,,,,,,,,,0.004053846903,,,,,,
1993-08-31,,,,,,,,,0.002692345109,,,,,,
1993-09-01,,,,,,,,,-0.001341966327,,,,,,
1993-09-02,,,,,,,,,-0.003360423715,,,,,,
1993-09-03,,,,,,,,,0.0006733701033,,,,,,
1993-09-07,,,,,,,,,-0.006737559927,,,,,,
1993-09-08,,,,,,,,,-0.003392042421,,,,,,
1993-09-09,,,,,,,,,0.002041762485,,,,,,
1993-09-10,,,,,,,,,0.008831281209,,,,,,
1993-09-13,,,,,,,,,0.0006732797569,,,,,,
1993-09-14,,,,,,,,,-0.004037479579,,,,,,
1993-09-15,,,,,,,,,0.002702217172,,,,,,
1993-09-16,,,,,,,,,-0.004042402308,,,,,,
1993-09-17,,,,,,,,,-0.001939571866,,,,,,
1993-09-20,,,,,,,,,-0.008184635407,,,,,,
1993-09-21,,,,,,,,,-0.00343887128,,,,,,
1993-09-22,,,,,,,,,0.008281181561,,,,,,
1993-09-23,,,,,,,,,0.005476044162,,,,,,
1993-09-24,,,,,,,,,-0.002723259294,,,,,,
1993-09-27,,,,,,,,,0.01092158681,,,,,,
1993-09-28,,,,,,,,,-0.002025544561,,,,,,
1993-09-29,,,,,,,,,-0.003383327543,,,,,,
1993-09-30,,,,,,,,,-0.002036546021,,,,,,
1993-10-01,,,,,,,,,0.0047620353,,,,,,
1993-10-04,,,,,,,,,0.001354143676,,,,,,
1993-10-05,,,,,,,,,-0.001352312451,,,,,,
1993-10-06,,,,,,,,,-0.0006772571848,,,,,,
1993-10-07,,,,,,,,,-0.002709900235,,,,,,
1993-10-08,,,,,,,,,0.001359115413,,,,,,
1993-10-11,,,,,,,,,0.002034940324,,,,,,
1993-10-12,,,,,,,,,0.001354143676,,,,,,
1993-10-13,,,,,,,,,0,,,,,,
1993-10-14,,,,,,,,,0.01284656107,,,,,,
1993-10-15,,,,,,,,,0.005339983038,,,,,,
1993-10-18,,,,,,,,,-0.002655918608,,,,,,
1993-10-19,,,,,,,,,-0.007323791075,,,,,,
1993-10-20,,,,,,,,,0.001341870009,,,,,,
1993-10-21,,,,,,,,,-0.001340071807,,,,,,
1993-10-22,,,,,,,,,-0.00469481913,,,,,,
1993-10-25,,,,,,,,,0.002696472913,,,,,,
1993-10-26,,,,,,,,,-0.0006730596788,,,,,,
1993-10-27,,,,,,,,,0.0006735129933,,,,,,
1993-10-28,,,,,,,,,0.007391587608,,,,,,
1993-10-29,,,,,,,,,0,,,,,,
1993-11-01,,,,,,,,,0.002669051429,,,,,,
1993-11-02,,,,,,,,,-0.0006659055624,,,,,,
1993-11-03,,,,,,,,,-0.01264940914,,,,,,
1993-11-04,,,,,,,,,-0.01078917087,,,,,,
1993-11-05,,,,,,,,,0.004772071999,,,,,,
1993-11-08,,,,,,,,,0.001356304961,,,,,,
1993-11-09,,,,,,,,,0.0006777161729,,,,,,
1993-11-10,,,,,,,,,0.007448123842,,,,,,
1993-11-11,,,,,,,,,-0.0026892215,,,,,,
1993-11-12,,,,,,,,,0.004716964425,,,,,,
1993-11-15,,,,,,,,,-0.0006703841849,,,,,,
1993-11-16,,,,,,,,,0.004697748098,,,,,,
1993-11-17,,,,,,,,,-0.005343918568,,,,,,
1993-11-18,,,,,,,,,-0.002686388272,,,,,,
1993-11-19,,,,,,,,,-0.002020089251,,,,,,
1993-11-22,,,,,,,,,-0.006072904259,,,,,,
1993-11-23,,,,,,,,,0.00543135933,,,,,,
1993-11-24,,,,,,,,,0.004050867306,,,,,,
1993-11-26,,,,,,,,,0.0006735129933,,,,,,
1993-11-29,,,,,,,,,-0.004033059549,,,,,,
1993-11-30,,,,,,,,,0.0006751201632,,,,,,
1993-12-01,,,,,,,,,0.001348147947,,,,,,
1993-12-02,,,,,,,,,0.002693624393,,,,,,
1993-12-03,,,,,,,,,0.004029545638,,,,,,
1993-12-06,,,,,,,,,0.003344929656,,,,,,
1993-12-07,,,,,,,,,-0.0006670914891,,,,,,
1993-12-08,,,,,,,,,0,,,,,,
1993-12-09,,,,,,,,,-0.003335273315,,,,,,
1993-12-10,,,,,,,,,-0.00200850575,,,,,,
1993-12-13,,,,,,,,,0.006036836025,,,,,,
1993-12-14,,,,,,,,,-0.00733377227,,,,,,
1993-12-15,,,,,,,,,-0.001343304448,,,,,,
1993-12-16,,,,,,,,,0.003362704715,,,,,,
1993-12-17,,,,,,,,,0.005495768909,,,,,,
1993-12-20,,,,,,,,,0.001342326948,,,,,,
1993-12-21,,,,,,,,,-0.003351464594,,,,,,
1993-12-22,,,,,,,,,0.006724957383,,,,,,
1993-12-23,,,,,,,,,-0.0006682431917,,,,,,
1993-12-27,,,,,,,,,0.005348429822,,,,,,
1993-12-28,,,,,,,,,0.001993951617,,,,,,
1993-12-29,,,,,,,,,-0.001326535509,,,,,,
1993-12-30,,,,,,,,,-0.003987060571,,,,,,
1993-12-31,,,,,,,,,-0.005337070928,,,,,,
1994-01-03,,,,,,,,,-0.00268270816,,,,,,
1994-01-04,,,,,,,,,0.004035471779,,,,,,
1994-01-05,,,,,,,,,0.002008642685,,,,,,
1994-01-06,,,,,,,,,0,,,,,,
1994-01-07,,,,,,,,,0.006016756363,,,,,,
1994-01-10,,,,,,,,,0.01195951962,,,,,,
1994-01-11,,,,,,,,,-0.001968863521,,,,,,
1994-01-12,,,,,,,,,-0.003289582188,,,,,,
1994-01-13,,,,,,,,,-0.002640351404,,,,,,
1994-01-14,,,,,,,,,0.003970436151,,,,,,
1994-01-17,,,,,,,,,0,,,,,,
1994-01-18,,,,,,,,,0.001318650971,,,,,,
1994-01-19,,,,,,,,,-0.002633041256,,,,,,
1994-01-20,,,,,,,,,0.002639992465,,,,,,
1994-01-21,,,,,,,,,-0.001974763042,,,,,,
1994-01-24,,,,,,,,,-0.003957986558,,,,,,
1994-01-25,,,,,,,,,0,,,,,,
1994-01-26,,,,,,,,,0.002648302681,,,,,,
1994-01-27,,,,,,,,,0.009248132788,,,,,,
1994-01-28,,,,,,,,,0.002617744963,,,,,,
1994-01-31,,,,,,,,,0.007179399806,,,,,,
1994-02-01,,,,,,,,,-0.005184104832,,,,,,
1994-02-02,,,,,,,,,0.006514519738,,,,,,
1994-02-03,,,,,,,,,-0.004531035981,,,,,,
1994-02-04,,,,,,,,,-0.02275631858,,,,,,
1994-02-07,,,,,,,,,0.004657071811,,,,,,
1994-02-08,,,,,,,,,0.0006624177911,,,,,,
1994-02-09,,,,,,,,,0.003970436151,,,,,,
1994-02-10,,,,,,,,,-0.008569116367,,,,,,
1994-02-11,,,,,,,,,0.003324144553,,,,,,
1994-02-14,,,,,,,,,0.001325713759,,,,,,
1994-02-15,,,,,,,,,0.005294322741,,,,,,
1994-02-16,,,,,,,,,-0.0006582782137,,,,,,
1994-02-17,,,,,,,,,-0.005929051277,,,,,,
1994-02-18,,,,,,,,,-0.005963910084,,,,,,
1994-02-22,,,,,,,,,0.01000011456,,,,,,
1994-02-23,,,,,,,,,-0.002640351404,,,,,,
1994-02-24,,,,,,,,,-0.01323692251,,,,,,
1994-02-25,,,,,,,,,0.00469543224,,,,,,
1994-02-28,,,,,,,,,0,,,,,,
1994-03-01,,,,,,,,,-0.004005618844,,,,,,
1994-03-02,,,,,,,,,0.001340600416,,,,,,
1994-03-03,,,,,,,,,-0.002677538429,,,,,,
1994-03-04,,,,,,,,,0.002684726889,,,,,,
1994-03-07,,,,,,,,,0.005354567281,,,,,,
1994-03-08,,,,,,,,,-0.003995097617,,,,,,
1994-03-09,,,,,,,,,0.00468010328,,,,,,
1994-03-10,,,,,,,,,-0.007984802485,,,,,,
1994-03-11,,,,,,,,,0.005365708092,,,,,,
1994-03-14,,,,,,,,,0.001334485394,,,,,,
1994-03-15,,,,,,,,,-0.0006660274002,,,,,,
1994-03-16,,,,,,,,,0.00799961311,,,,,,
1994-03-17,,,,,,,,,0,,,,,,
1994-03-18,,,,,,,,,-0.0002175168225,,,,,,
1994-03-21,,,,,,,,,-0.002661779339,,,,,,
1994-03-22,,,,,,,,,0.002668883318,,,,,,
1994-03-23,,,,,,,,,-0.0006659304691,,,,,,
1994-03-24,,,,,,,,,-0.011984369,,,,,,
1994-03-25,,,,,,,,,-0.009434020695,,,,,,
1994-03-28,,,,,,,,,0.001361099178,,,,,,
1994-03-29,,,,,,,,,-0.01970099458,,,,,,
1994-03-30,,,,,,,,,-0.01385996307,,,,,,
1994-03-31,,,,,,,,,0.002811119489,,,,,,
1994-04-04,,,,,,,,,-0.01541755064,,,,,,
1994-04-05,,,,,,,,,0.02064094058,,,,,,
1994-04-06,,,,,,,,,0,,,,,,
1994-04-07,,,,,,,,,0.004880837025,,,,,,
1994-04-08,,,,,,,,,-0.007633587213,,,,,,
1994-04-11,,,,,,,,,0.004196078855,,,,,,
1994-04-12,,,,,,,,,-0.001392421735,,,,,,
1994-04-13,,,,,,,,,-0.005230276181,,,,,,
1994-04-14,,,,,,,,,0.0003508974074,,,,,,
1994-04-15,,,,,,,,,0,,,,,,
1994-04-18,,,,,,,,,-0.00665758902,,,,,,
1994-04-19,,,,,,,,,0.00141097543,,,,,,
1994-04-20,,,,,,,,,-0.001057578495,,,,,,
1994-04-21,,,,,,,,,0.01339962748,,,,,,
1994-04-22,,,,,,,,,-0.001043269811,,,,,,
1994-04-25,,,,,,,,,0.01044894195,,,,,,
1994-04-26,,,,,,,,,-0.001033559754,,,,,,
1994-04-28,,,,,,,,,-0.007246881355,,,,,,
1994-04-29,,,,,,,,,0.00312842431,,,,,,
1994-05-02,,,,,,,,,0.006236885963,,,,,,
1994-05-03,,,,,,,,,-0.001033162175,,,,,,
1994-05-04,,,,,,,,,-0.001723593588,,,,,,
1994-05-05,,,,,,,,,-0.001380882201,,,,,,
1994-05-06,,,,,,,,,-0.00968223386,,,,,,
1994-05-09,,,,,,,,,-0.008728775464,,,,,,
1994-05-10,,,,,,,,,0.00774897354,,,,,,
1994-05-11,,,,,,,,,-0.009087541802,,,,,,
1994-05-12,,,,,,,,,0.004938032577,,,,,,
1994-05-13,,,,,,,,,0,,,,,,
1994-05-16,,,,,,,,,0.00035154193,,,,,,
1994-05-17,,,,,,,,,0.01473665551,,,,,,
1994-05-18,,,,,,,,,0.007261619309,,,,,,
1994-05-19,,,,,,,,,0.004804991014,,,,,,
1994-05-20,,,,,,,,,-0.003757338529,,,,,,
1994-05-23,,,,,,,,,-0.001715023649,,,,,,
1994-05-24,,,,,,,,,0.00412263768,,,,,,
1994-05-25,,,,,,,,,0.002736992902,,,,,,
1994-05-26,,,,,,,,,0.0006821591943,,,,,,
1994-05-27,,,,,,,,,0.001022799333,,,,,,
1994-05-31,,,,,,,,,-0.001362510921,,,,,,
1994-06-01,,,,,,,,,0.004433519847,,,,,,
1994-06-02,,,,,,,,,-0.001018265028,,,,,,
1994-06-03,,,,,,,,,0.005778549414,,,,,,
1994-06-06,,,,,,,,,-0.0003381810086,,,,,,
1994-06-07,,,,,,,,,-0.001352377408,,,,,,
1994-06-08,,,,,,,,,-0.008124447521,,,,,,
1994-06-09,,,,,,,,,0.005460761635,,,,,,
1994-06-10,,,,,,,,,0.001696751902,,,,,,
1994-06-13,,,,,,,,,0.001356245523,,,,,,
1994-06-14,,,,,,,,,0.007783128925,,,,,,
1994-06-15,,,,,,,,,-0.004029594173,,,,,,
1994-06-16,,,,,,,,,0.002022693542,,,,,,
1994-06-17,,,,,,,,,-0.005580941406,,,,,,
1994-06-20,,,,,,,,,-0.008515866897,,,,,,
1994-06-21,,,,,,,,,-0.008587976479,,,,,,
1994-06-22,,,,,,,,,0.003811594095,,,,,,
1994-06-23,,,,,,,,,-0.005868331862,,,,,,
1994-06-24,,,,,,,,,-0.02083273031,,,,,,
1994-06-27,,,,,,,,,0.01737554811,,,,,,
1994-06-28,,,,,,,,,-0.004879890984,,,,,,
1994-06-29,,,,,,,,,0.003152295161,,,,,,
1994-06-30,,,,,,,,,-0.00628462881,,,,,,
1994-07-01,,,,,,,,,0.002108401856,,,,,,
1994-07-05,,,,,,,,,0.005259500296,,,,,,
1994-07-06,,,,,,,,,-0.001395430189,,,,,,
1994-07-07,,,,,,,,,0.004191239888,,,,,,
1994-07-08,,,,,,,,,-0.0003471209734,,,,,,
1994-07-11,,,,,,,,,-0.00348026446,,,,,,
1994-07-12,,,,,,,,,0.001396367464,,,,,,
1994-07-13,,,,,,,,,0.001743886919,,,,,,
1994-07-14,,,,,,,,,0.01079030032,,,,,,
1994-07-15,,,,,,,,,0.000343876385,,,,,,
1994-07-18,,,,,,,,,0.001721601289,,,,,,
1994-07-19,,,,,,,,,-0.002061809849,,,,,,
1994-07-20,,,,,,,,,-0.004476311704,,,,,,
1994-07-21,,,,,,,,,0.002074839434,,,,,,
1994-07-22,,,,,,,,,0.00172650346,,,,,,
1994-07-25,,,,,,,,,0.001377859775,,,,,,
1994-07-26,,,,,,,,,-0.001031806569,,,,,,
1994-07-27,,,,,,,,,0,,,,,,
1994-07-28,,,,,,,,,0.002065818595,,,,,,
1994-07-29,,,,,,,,,0.009969757192,,,,,,
1994-08-01,,,,,,,,,0.004764406421,,,,,,
1994-08-02,,,,,,,,,0.001355542345,,,,,,
1994-08-03,,,,,,,,,0.0003375364765,,,,,,
1994-08-04,,,,,,,,,-0.005748826378,,,,,,
1994-08-05,,,,,,,,,-0.00340053208,,,,,,
1994-08-08,,,,,,,,,0.002388707257,,,,,,
1994-08-09,,,,,,,,,0.001702331179,,,,,,
1994-08-10,,,,,,,,,0.003739114515,,,,,,
1994-08-11,,,,,,,,,-0.003725185619,,,,,,
1994-08-12,,,,,,,,,0.007817298748,,,,,,
1994-08-15,,,,,,,,,-0.0003365845932,,,,,,
1994-08-16,,,,,,,,,0.00708515355,,,,,,
1994-08-17,,,,,,,,,-0.0006703137454,,,,,,
1994-08-18,,,,,,,,,-0.003352232299,,,,,,
1994-08-19,,,,,,,,,-0.0006728749516,,,,,,
1994-08-22,,,,,,,,,-0.001009594291,,,,,,
1994-08-23,,,,,,,,,0.005727950164,,,,,,
1994-08-24,,,,,,,,,0.01072048543,,,,,,
1994-08-25,,,,,,,,,-0.002652032172,,,,,,
1994-08-26,,,,,,,,,0.01429112248,,,,,,
1994-08-29,,,,,,,,,-0.0006560205354,,,,,,
1994-08-30,,,,,,,,,0.002622916592,,,,,,
1994-08-31,,,,,,,,,-0.002616054898,,,,,,
1994-09-01,,,,,,,,,-0.003278311139,,,,,,
1994-09-02,,,,,,,,,-0.004276408549,,,,,,
1994-09-06,,,,,,,,,0.0003301161383,,,,,,
1994-09-07,,,,,,,,,-0.0009909439951,,,,,,
1994-09-08,,,,,,,,,0.004959208549,,,,,,
1994-09-09,,,,,,,,,-0.01052673983,,,,,,
1994-09-12,,,,,,,,,-0.002992312726,,,,,,
1994-09-13,,,,,,,,,0.003001293535,,,,,,
1994-09-14,,,,,,,,,0.0009971756808,,,,,,
1994-09-15,,,,,,,,,0.01262071156,,,,,,
1994-09-16,,,,,,,,,-0.007116927915,,,,,,
1994-09-19,,,,,,,,,0.0009971344273,,,,,,
1994-09-20,,,,,,,,,-0.01892427108,,,,,,
1994-09-21,,,,,,,,,0,,,,,,
1994-09-22,,,,,,,,,-0.002369429011,,,,,,
1994-09-23,,,,,,,,,-0.003391520178,,,,,,
1994-09-26,,,,,,,,,0.005105501165,,,,,,
1994-09-27,,,,,,,,,-0.000677675807,,,,,,
1994-09-28,,,,,,,,,0.007794033842,,,,,,
1994-09-29,,,,,,,,,-0.005043701283,,,,,,
1994-09-30,,,,,,,,,-0.001351521243,,,,,,
1994-10-03,,,,,,,,,-0.002369429011,,,,,,
1994-10-04,,,,,,,,,-0.01492467361,,,,,,
1994-10-05,,,,,,,,,0.000344003648,,,,,,
1994-10-06,,,,,,,,,-0.003097394021,,,,,,
1994-10-07,,,,,,,,,0.004487939005,,,,,,
1994-10-10,,,,,,,,,0.01065665509,,,,,,
1994-10-11,,,,,,,,,0.01496651768,,,,,,
1994-10-12,,,,,,,,,0.001340627047,,,,,,
1994-10-13,,,,,,,,,0.003346401473,,,,,,
1994-10-14,,,,,,,,,0.00433596213,,,,,,
1994-10-17,,,,,,,,,-0.001991951625,,,,,,
1994-10-18,,,,,,,,,-0.002329932217,,,,,,
1994-10-19,,,,,,,,,0.004669820957,,,,,,
1994-10-20,,,,,,,,,-0.006640397373,,,,,,
1994-10-21,,,,,,,,,-0.004010558165,,,,,,
1994-10-24,,,,,,,,,-0.008389075498,,,,,,
1994-10-25,,,,,,,,,0.001015139211,,,,,,
1994-10-26,,,,,,,,,0.003718643058,,,,,,
1994-10-27,,,,,,,,,0.006063050692,,,,,,
1994-10-28,,,,,,,,,0.02109111068,,,,,,
1994-10-31,,,,,,,,,-0.003606263974,,,,,,
1994-11-01,,,,,,,,,-0.01118772471,,,,,,
1994-11-02,,,,,,,,,-0.005657401752,,,,,,
1994-11-03,,,,,,,,,0.005354756935,,,,,,
1994-11-04,,,,,,,,,-0.01298346502,,,,,,
1994-11-07,,,,,,,,,0.003035652204,,,,,,
1994-11-08,,,,,,,,,0.007733541263,,,,,,
1994-11-09,,,,,,,,,0.001668640419,,,,,,
1994-11-10,,,,,,,,,-0.006994722712,,,,,,
1994-11-11,,,,,,,,,-0.003690666037,,,,,,
1994-11-14,,,,,,,,,0.009427693193,,,,,,
1994-11-15,,,,,,,,,-0.00333524042,,,,,,
1994-11-16,,,,,,,,,0.003346401473,,,,,,
1994-11-17,,,,,,,,,-0.006670979455,,,,,,
1994-11-18,,,,,,,,,-0.001343543287,,,,,,
1994-11-21,,,,,,,,,-0.01008689993,,,,,,
1994-11-22,,,,,,,,,-0.02173958458,,,,,,
1994-11-23,,,,,,,,,0.005556304464,,,,,,
1994-11-25,,,,,,,,,0.004833925167,,,,,,
1994-11-28,,,,,,,,,0.004467596551,,,,,,
1994-11-29,,,,,,,,,-0.0003424249958,,,,,,
1994-11-30,,,,,,,,,-0.001368926744,,,,,,
1994-12-01,,,,,,,,,-0.009938268845,,,,,,
1994-12-02,,,,,,,,,0.009345341211,,,,,,
1994-12-05,,,,,,,,,0.001029155877,,,,,,
1994-12-06,,,,,,,,,0.0006851302878,,,,,,
1994-12-07,,,,,,,,,-0.007189490973,,,,,,
1994-12-08,,,,,,,,,-0.009655258139,,,,,,
1994-12-09,,,,,,,,,0.00383029317,,,,,,
1994-12-12,,,,,,,,,0.006590642482,,,,,,
1994-12-13,,,,,,,,,0.00379069489,,,,,,
1994-12-14,,,,,,,,,0.005148949016,,,,,,
1994-12-15,,,,,,,,,0.003073500129,,,,,,
1994-12-16,,,,,,,,,0.004884529215,,,,,,
1994-12-19,,,,,,,,,0.001365662651,,,,,,
1994-12-20,,,,,,,,,-0.003069092295,,,,,,
1994-12-21,,,,,,,,,0.01060536007,,,,,,
1994-12-22,,,,,,,,,-0.00304702313,,,,,,
1994-12-23,,,,,,,,,0.001018874538,,,,,,
1994-12-27,,,,,,,,,0.005427676081,,,,,,
1994-12-28,,,,,,,,,-0.005060498974,,,,,,
1994-12-29,,,,,,,,,0.0006776813169,,,,,,
1994-12-30,,,,,,,,,-0.01186040159,,,,,,
1995-01-03,,,,,,,,,0.004802251595,,,,,,
1995-01-04,,,,,,,,,0.004777637124,,,,,,
1995-01-05,,,,,,,,,0,,,,,,
1995-01-06,,,,,,,,,0.001019147846,,,,,,
